["Q1", "ADJP+JJ", "adequate", 0.0015037593984962407]
["Q1", "VBZ", "considers", 0.000775451423507256]
["Q1", "JJ", "realistic", 0.00016856457896314054]
["Q1", "NNS", "plaintiffs", 0.0003704990158619891]
["Q1", "NNP", "Barron", 7.352400558782443e-05]
["Q1", "NNS", "buses", 9.262475396549728e-05]
["Q1", "NNP", "Automobile", 7.352400558782443e-05]
["Q1", "NP+NNS", "exports", 0.0022589753933037514]
["Q1", "NNP", "Lone", 0.0002940960223512977]
["Q1", "NNP", "Star", 0.0004852584368796412]
["Q1", "NNP", "Technologies", 0.0001029336078229542]
["Q1", "NP+NN", "agreement", 0.0005721759032205329]
["Q1", "NP+NN", "lawyer", 8.173941474579042e-05]
["Q1", "VBG", "accounting", 0.0007500187504687618]
["Q1", "VP+VBD", "paid", 0.0020909566126502874]
["Q1", "NN", "exclusivity", 3.6422574711806375e-05]
["Q1", "VP+VB", "operate", 0.004258943781942078]
["Q1", "VBN", "protected", 0.0006957731779439903]
["Q1", "IN", "vs.", 3.302655334889251e-05]
["Q1", "NNS", "adjusters", 0.0003241866388792405]
["Q1", "VBG", "settling", 0.0008250206255156379]
["Q1", "NN", "epicenter", 0.00010926772413541913]
["Q1", "NP+NNP", "Calif", 0.0011327988846287905]
["Q1", "NNS", "walls", 0.0004631237698274864]
["Q1", "VP+VBD", "shook", 0.0015682174594877157]
["Q1", "VP+VBD", "rocked", 0.0005227391531625719]
["Q1", "NN", "verge", 5.4633862067709566e-05]
["Q1", "NP+NN", "collapse", 0.0004086970737289521]
["Q1", "VBG", "shaking", 0.00045001125028125703]
["Q1", "VBN", "toppled", 5.7981098161999185e-05]
["Q1", "NN", "carpeting", 2.7316931033854783e-05]
["Q1", "RP", "on", 0.08045977011494253]
["Q1", "NN", "evacuation", 5.4633862067709566e-05]
["Q1", "ADVP+RB", "outside", 0.00022510692578975013]
["Q1", "NN", "proceeding", 5.4633862067709566e-05]
["Q1", "CD", "Ten", 0.00013556564766488172]
["Q1", "NNP", "Jeffrey", 0.00022057201676347327]
["Q1", "NN", "Fireman", 1.8211287355903187e-05]
["Q1", "NN", "Fund", 6.373950574566116e-05]
["Q1", "RB", "literally", 0.00040292794305285074]
["Q1", "ADVP+RB", "differently", 0.00045021385157950026]
["Q1", "NNP", "Stores", 0.00013234321005808395]
["Q1", "CD", "229", 0.00020334847149732258]
["Q1", "NN", "apparel", 0.0001730072298810803]
["Q1", "NP+NN", "Edison", 8.173941474579042e-05]
["Q1", "VBN", "integrated", 0.0006957731779439903]
["Q1", "NNP", "Jackson", 0.00023527681788103815]
["Q1", "NP+NN", "assistant", 8.173941474579042e-05]
["Q1", "NN", "page", 0.0001639015862031287]
["Q1", "NP+NN", "court", 0.001553048880170018]
["Q1", "NNS", "horses", 0.00013893713094824593]
["Q1", "NN", "art", 0.00040064832182987013]
["Q1", "VP+VBN", "spent", 0.002638522427440633]
["Q1", "JJ", "brief", 0.0003371291579262811]
["Q1", "MD", "need", 0.000877385391533231]
["Q1", "VB", "restrict", 0.0006856946944373018]
["Q1", "ADJP+JJ", "far-reaching", 0.00037593984962406017]
["Q1", "VBG", "spending", 0.002475061876546914]
["Q1", "VBZ", "amounts", 0.0005538938739337543]
["Q1", "NN", "medicine", 4.5528218389757974e-05]
["Q1", "NN", "journal", 0.00010016208045746753]
["Q1", "NNP", "Automotive", 0.00011763840894051908]
["Q1", "WDT", "which", 0.3783783783783784]
["Q1", "VP+VB", "close", 0.002555366269165247]
["Q1", "NP+NNP", "Chrysler", 0.0009585221331474381]
["Q1", "VP+VB", "go", 0.013628620102214651]
["Q1", "VP+RB", "close", 1.0]
["Q1", "VBZ", "builds", 0.00044311509914700343]
["Q1", "NNP", "Dodge", 0.0001029336078229542]
["Q1", "NNP", "Toledo", 7.352400558782443e-05]
["Q1", "NNP", "Ohio", 0.0004117344312918168]
["Q1", "NNP", "Jeep", 5.881920447025954e-05]
["Q1", "VBZ", "dates", 0.00011077877478675086]
["Q1", "VBP", "build", 0.0008227443093518604]
["Q1", "NNS", "vans", 0.00018524950793099456]
["Q1", "NNS", "manufacturers", 0.00101887229362047]
["Q1", "NP+NN", "capacity", 0.0013078306359326467]
["Q1", "VP+VB", "improve", 0.004258943781942078]
["Q1", "VBN", "signaled", 0.00023192439264799674]
["Q1", "NNS", "mid-1990s", 0.00013893713094824593]
["Q1", "VBZ", "struggles", 0.00027694693696687716]
["Q1", "NN", "overcapacity", 5.4633862067709566e-05]
["Q1", "NNS", "transplants", 0.00016209331943962024]
["Q1", "VB", "translate", 0.0002999914288163195]
["Q1", "NN", "cost-cutting", 1.8211287355903187e-05]
["Q1", "JJ", "white-collar", 0.00018729397662571172]
["Q1", "NN", "payroll", 0.00011837336781337073]
["Q1", "NNP", "Revco", 0.00013234321005808395]
["Q1", "NN", "bankruptcy-court", 4.5528218389757974e-05]
["Q1", "NN", "billionaire", 7.284514942361275e-05]
["Q1", "NNP", "Bass", 0.0002058672156459084]
["Q1", "NP+NNP", "Revco", 0.000871383757406762]
["Q1", "VBZ", "insists", 0.0007200620361138806]
["Q1", "VBP", "prevent", 0.0003656641374897157]
["Q1", "NP+NNS", "bondholders", 0.0008067769261799112]
["Q1", "NNS", "bondholders", 0.00016209331943962024]
["Q1", "NNP", "Partners", 0.0002646864201161679]
["Q1", "VBN", "mixed", 0.0004058676871339943]
["Q1", "JJ", "cheap", 0.00029967036260113877]
["Q1", "S+ADJP+NN", "public", 0.5]
["Q1", "NNP", "Acadia", 5.881920447025954e-05]
["Q1", "NNP", "Fort", 0.00022057201676347327]
["Q1", "NNP", "Worth", 0.00016175281229321374]
["Q1", "NNS", "woes", 0.00018524950793099456]
["Q1", "NN", "load", 0.00020032416091493507]
["Q1", "NN", "red", 5.4633862067709566e-05]
["Q1", "VBG", "aging", 0.0006000150003750093]
["Q1", "NN", "population", 0.00025495802298264466]
["Q1", "NN", "prescription", 8.195079310156435e-05]
["Q1", "NNS", "drugs", 0.0008567789741808498]
["Q1", "CD", "16.2", 0.00016945705958110215]
["Q1", "CD", "27.9", 0.00020334847149732258]
["Q1", "NN", "depreciation", 0.00010926772413541913]
["Q1", "CD", "9.2", 0.00027113129532976344]
["Q1", "CD", "6.1", 0.00020334847149732258]
["Q1", "NNP", "Assurance", 7.352400558782443e-05]
["Q1", "NNP", "Society", 0.0002793912212337328]
["Q1", "NP+NNP", "Acadia", 0.0001742767514813524]
["Q1", "NNP", "Sells", 0.00013234321005808395]
["Q1", "PRT+RP", "forth", 0.0004286326618088298]
["Q1", "VP+VB", "assess", 0.0008517887563884157]
["Q1", "NX+NN", "company", 0.008130081300813009]
["Q1", "NX+NNS", "bondholders", 0.009433962264150943]
["Q1", "NX+NNS", "banks", 0.009433962264150943]
["Q1", "VP+VB", "exist", 0.005110732538330494]
["Q1", "VB", "steal", 0.0003857032656209823]
["Q1", "NN", "Copper", 2.7316931033854783e-05]
["Q1", "NP+NN", "copper", 0.002125224783390551]
["Q1", "NNS", "Futures", 0.0002547180734051175]
["Q1", "NNP", "Highland", 0.00013234321005808395]
["Q1", "NNP", "Cananea", 8.822880670538931e-05]
["Q1", "VP+VBN", "resolved", 0.005277044854881266]
["Q1", "VBD", "acted", 0.0002644603120631682]
["Q1", "NN", "mint", 4.5528218389757974e-05]
["Q1", "NP+NNS", "premiums", 0.0008874546187979023]
["Q1", "JJ", "respective", 0.00011237638597542703]
["Q1", "NN", "copper", 0.00024585237930469303]
["Q1", "NP+NNS", "merchants", 0.00016135538523598226]
["Q1", "VBN", "prolonged", 0.00034788658897199514]
["Q1", "NP+NNS", "futures", 0.0028237192416296895]
["Q1", "JJ", "computer-guided", 0.00018729397662571172]
["Q1", "NP+NNS", "levels", 0.0007260992335619201]
["Q1", "VBN", "regarded", 0.0006377920797819911]
["Q1", "VP+VBZ", "improves", 0.0008163265306122449]
["Q1", "S+ADJP+JJ", "strong", 0.007042253521126761]
["Q1", "NNS", "mines", 0.00041681139284473776]
["Q1", "NP+NNP", "Cananea", 0.00026141512722202857]
["Q1", "S+VP+VBG", "operating", 0.047619047619047616]
["Q1", "NNS", "suppliers", 0.00027787426189649186]
["Q1", "NNP", "Demler", 8.822880670538931e-05]
["Q1", "JJ", "native", 0.00014983518130056938]
["Q1", "NN", "disruption", 9.105643677951595e-05]
["Q1", "NP+NNP", "Chile", 0.00026141512722202857]
["Q1", "NP+NNS", "Workers", 0.0004033884630899556]
["Q1", "VBP", "belong", 9.141603437242893e-05]
["Q1", "VB", "strike", 0.0005571269392303077]
["Q1", "NN", "sentiment", 0.0001639015862031287]
["Q1", "CD", "30,000", 0.00040669694299464516]
["Q1", "IN", "Outside", 3.302655334889251e-05]
["Q1", "NN", "Consumer", 5.4633862067709566e-05]
["Q1", "NNS", "foreigners", 4.631237698274864e-05]
["Q1", "NN", "soybean", 8.195079310156435e-05]
["Q1", "NN", "wheat", 6.373950574566116e-05]
["Q1", "NP+NNS", "farmers", 0.0015328761597418314]
["Q1", "VB", "rebuild", 0.0003857032656209823]
["Q1", "NP+NN", "Buying", 0.0002452182442373713]
["Q1", "VB", "prop", 0.00021427959201165682]
["Q1", "NN", "lack", 0.00039154267815191856]
["Q1", "NNS", "rumors", 0.0004399675813361121]
["Q1", "VP+VBN", "achieved", 0.002638522427440633]
["Q1", "CD", "1.29", 0.000237239883413543]
["Q1", "NNP", "Colombia", 0.0001029336078229542]
["Q1", "NNP", "Costa", 0.0004117344312918168]
["Q1", "NNP", "Rica", 0.0003382104257039924]
["Q1", "NNS", "quotas", 0.0002547180734051175]
["Q1", "JJ", "Colombian", 0.00022475277195085406]
["Q1", "NN", "quota", 5.4633862067709566e-05]
["Q1", "NP+NNP", "Colombia", 0.0006099686301847334]
["Q1", "NP+NNS", "quotas", 8.067769261799113e-05]
["Q1", "NP+NNS", "obstacles", 0.0003227107704719645]
["Q1", "NN", "silver", 0.00012747901149132233]
["Q1", "NN", "platinum", 9.105643677951595e-05]
["Q1", "VBD", "lacked", 0.0002644603120631682]
["Q1", "NN", "profit-taking", 1.8211287355903187e-05]
["Q1", "NN", "advance", 0.00024585237930469303]
["Q1", "CD", "37.5", 0.0006778282383244086]
["Q1", "NP+NNS", "laws", 0.00048406615570794676]
["Q1", "NNS", "cooperatives", 9.262475396549728e-05]
["Q1", "VBD", "assumed", 0.00041558049038497864]
["Q1", "ADVP+RB", "inevitably", 0.0007503564192991671]
["Q1", "VBD", "concerned", 3.7780044580452605e-05]
["Q1", "VP+VBN", "reversed", 0.0006596306068601583]
["Q1", "VB", "fear", 0.00021427959201165682]
["Q1", "RB", "clearly", 0.0003357732858773756]
["Q1", "VBD", "blocked", 0.00018890022290226304]
["Q1", "NNS", "chances", 0.0002547180734051175]
["Q1", "VP+VBG", "succeeding", 0.006711409395973154]
["Q1", "NNP", "Politburo", 0.00022057201676347327]
["Q1", "VP+VBN", "toppled", 0.0006596306068601583]
["Q1", "VBD", "demonstrated", 0.00018890022290226304]
["Q1", "ADJP+JJ", "alternative", 0.00037593984962406017]
["Q1", "JJ", "convincing", 7.491759065028469e-05]
["Q1", "VBN", "confirmed", 0.0005218298834579927]
["Q1", "NN", "inspection", 5.4633862067709566e-05]
["Q1", "VB", "conform", 0.00025713551041398817]
["Q1", "VBP", "allow", 0.0014626565499588629]
["Q1", "NN", "citizen", 4.5528218389757974e-05]
["Q1", "ADJP+JJ", "self-employed", 0.00037593984962406017]
["Q1", "NN", "cooperative", 1.8211287355903187e-05]
["Q1", "NP+NN", "council", 8.173941474579042e-05]
["Q1", "ADJP+JJ", "automatic", 0.00037593984962406017]
["Q1", "NP+NNS", "applications", 0.0007260992335619201]
["Q1", "NP+NNS", "conditions", 0.0007260992335619201]
["Q1", "VBG", "exercising", 0.00045001125028125703]
["Q1", "NP+NNS", "cooperatives", 0.0005647438483259379]
["Q1", "VP+VBN", "introduced", 0.005277044854881266]
["Q1", "NN", "resolution", 0.00020032416091493507]
["Q1", "NP+NN", "contract", 0.00032695765898316167]
["Q1", "ADJP+JJ", "surprising", 0.004135338345864661]
["Q1", "NN", "manufacture", 1.8211287355903187e-05]
["Q1", "JJ", "Medical", 5.6188192987713515e-05]
["Q1", "NNP", "U.S.S.R.", 0.00016175281229321374]
["Q1", "VBG", "treating", 0.0006000150003750093]
["Q1", "NN", "cancer", 0.0004734934712534829]
["Q1", "JJ", "pregnant", 0.00014983518130056938]
["Q1", "RB", "Earlier", 0.0005372372574038009]
["Q1", "NNS", "resolutions", 0.00013893713094824593]
["Q1", "VBG", "restricting", 0.0003750093752343809]
["Q1", "VBZ", "bans", 5.538938739337543e-05]
["Q1", "ADJP+JJ", "reckless", 0.00037593984962406017]
["Q1", "IN", "Along", 0.00013210621339557004]
["Q1", "VBZ", "wishes", 0.00022155754957350172]
["Q1", "NN", "thought", 9.105643677951595e-05]
["Q1", "VB", "solve", 0.0006428387760349704]
["Q1", "JJ", "insufficient", 0.00011237638597542703]
["Q1", "NNS", "People", 6.946856547412296e-05]
["Q1", "NNS", "processes", 9.262475396549728e-05]
["Q1", "VBG", "Having", 0.0012000300007500187]
["Q1", "NP+NN", "fear", 0.0010626123916952755]
["Q1", "JJ", "latter", 0.00020602337428828288]
["Q1", "RBS", "Most", 0.03504043126684636]
["Q1", "NN", "monopoly", 5.4633862067709566e-05]
["Q1", "VBP", "display", 0.0002742481031172868]
["Q1", "JJ", "conceptual", 0.00011237638597542703]
["Q1", "JJ", "Italian", 0.00037458795325142344]
["Q1", "NNS", "architects", 0.00013893713094824593]
["Q1", "NN", "socialism", 3.6422574711806375e-05]
["Q1", "NN", "capitalism", 3.6422574711806375e-05]
["Q1", "NN", "emergence", 4.5528218389757974e-05]
["Q1", "VBN", "anticipated", 0.0006377920797819911]
["Q1", "NN", "System", 9.105643677951594e-06]
["Q1", "NP+NN", "Reform", 0.00016347882949158083]
["Q1", "NN", "stage", 0.00021853544827083826]
["Q1", "NP+NN", "form", 8.173941474579042e-05]
["Q1", "NP+NN", "content", 8.173941474579042e-05]
["Q1", "NP+NN", "style", 0.0004086970737289521]
["Q1", "NN", "realism", 3.6422574711806375e-05]
["Q1", "VBN", "unified", 0.00017394329448599757]
["Q1", "VBD", "prepared", 0.00022668026748271563]
["Q1", "VB", "sacrifice", 0.00017142367360932544]
["Q1", "NNS", "employers", 0.0003241866388792405]
["Q1", "VBD", "lay", 0.00018890022290226304]
["Q1", "VP+VB", "cause", 0.0017035775127768314]
["Q1", "VP+VB", "resolve", 0.0017035775127768314]
["Q1", "NP+NN", "conflict", 0.00016347882949158083]
["Q1", "FW", "perestroika", 0.012121212121212121]
["Q1", "NN", "blueprint", 6.373950574566116e-05]
["Q1", "NN", "vision", 0.00011837336781337073]
["Q1", "JJ", "socialist", 0.00018729397662571172]
["Q1", "VBD", "embraced", 0.00015112017832181042]
["Q1", "JJ", "clear-cut", 9.364698831285586e-05]
["Q1", "VBN", "undertaken", 0.0004638487852959935]
["Q1", "NP+NNS", "enterprises", 0.00024203307785397338]
["Q1", "VB", "function", 4.285591840233136e-05]
["Q1", "NNS", "unions", 0.0003936552043533634]
["Q1", "NNS", "associations", 0.0002315618849137432]
["Q1", "VB", "tackle", 0.00025713551041398817]
["Q1", "VB", "coordinate", 0.00042855918402331364]
["Q1", "VB", "shape", 0.00021427959201165682]
["Q1", "NN", "mold", 4.5528218389757974e-05]
["Q1", "JJ", "dependent", 0.00018729397662571172]
["Q1", "NNS", "concessions", 0.00030103045038786614]
["Q1", "JJ", "subordinate", 9.364698831285586e-05]
["Q1", "RB", "desperately", 0.00026861862870190047]
["Q1", "VP+VBN", "closed", 0.007255936675461741]
["Q1", "JJ", "genuine", 0.00018729397662571172]
["Q1", "NP+NN", "terrorism", 0.0013078306359326467]
["Q1", "NNP", "Democratic", 0.0001911624145283435]
["Q1", "NNS", "aims", 6.946856547412296e-05]
["Q1", "VBN", "laid", 0.0004638487852959935]
["Q1", "NP+NNS", "foundations", 8.067769261799113e-05]
["Q1", "VBP", "reach", 0.0006399122406070025]
["Q1", "VB", "construct", 0.00025713551041398817]
["Q1", "JJ", "efficient", 0.00043077614623913697]
["Q1", "NN", "heir", 5.4633862067709566e-05]
["Q1", "VB", "rein", 0.00025713551041398817]
["Q1", "NNS", "weaknesses", 0.00013893713094824593]
["Q1", "NNS", "trains", 0.0001157809424568716]
["Q1", "NNP", "Miss", 0.0001911624145283435]
["Q1", "NNP", "Brady", 0.0005440776413499007]
["Q1", "NNP", "Russian", 7.352400558782443e-05]
["Q1", "NN", "contracting", 1.8211287355903187e-05]
["Q1", "VBN", "annualized", 0.00034788658897199514]
["Q1", "IN", "Through", 0.00013210621339557004]
["Q1", "RB", "seasonally", 0.0007387012289302263]
["Q1", "NP+CD", "175", 0.0008907363420427554]
["Q1", "VBN", "contracted", 0.00023192439264799674]
["Q1", "NN", "midyear", 1.8211287355903187e-05]
["Q1", "NNP", "Christie", 0.00016175281229321374]
["Q1", "NP+NN", "Housing", 0.0002452182442373713]
["Q1", "JJ", "nine-month", 0.00022475277195085406]
["Q1", "NP+NNS", "contractors", 0.00016135538523598226]
["Q1", "NP+NN", "way", 0.002125224783390551]
["Q1", "VBN", "threatened", 0.0008117353742679886]
["Q1", "JJ", "across-the-board", 0.00014983518130056938]
["Q1", "X+SYM", "a", 0.3333333333333333]
["Q1", "NNP", "Investors", 0.00024998161899860306]
["Q1", "NP+NNS", "ratings", 0.0005647438483259379]
["Q1", "NN", "domestic", 9.105643677951594e-06]
["Q1", "NP+NN", "single-A-3", 0.00016347882949158083]
["Q1", "NP+NN", "single-A-2", 0.00016347882949158083]
["Q1", "VBD", "downgraded", 0.00030224035664362084]
["Q1", "NNP", "Financiere", 0.00014704801117564886]
["Q1", "NP+JJ", "single-A-1", 0.0021008403361344537]
["Q1", "VBN", "affected", 0.0016234707485359772]
["Q1", "JJ", "unfortunate", 9.364698831285586e-05]
["Q1", "NN", "commitment", 0.0002822749540164994]
["Q1", "VBD", "mounted", 0.0002644603120631682]
["Q1", "JJ", "lucrative", 0.0003183997602637099]
["Q1", "NN", "squeeze", 0.00010926772413541913]
["Q1", "VP+VBD", "tumbled", 0.0036591740721380033]
["Q1", "VBN", "incurred", 0.0006377920797819911]
["Q1", "VP+VBD", "owned", 0.0005227391531625719]
["Q1", "VP+VB", "sell", 0.024701873935264053]
["Q1", "VBD", "unraveled", 3.7780044580452605e-05]
["Q1", "VP+VBD", "plummeted", 0.0015682174594877157]
["Q1", "JJ", "Moody", 1.8729397662571173e-05]
["Q1", "NN", "profile", 9.105643677951595e-05]
["Q1", "NNP", "Quotron", 0.00014704801117564886]
["Q1", "CD", "2,500", 0.00020334847149732258]
["Q1", "VBG", "contracting", 0.00015000375009375234]
["Q1", "NP+NNP", "Quotron", 0.0011327988846287905]
["Q1", "NP+VB", "Citicorp", 0.01639344262295082]
["Q1", "NNS", "quotations", 0.00020840569642236888]
["Q1", "JJ", "Independent", 9.364698831285586e-05]
["Q1", "NP+NN", "Quotron", 8.173941474579042e-05]
["Q1", "VB", "regain", 0.000471415102425645]
["Q1", "NN", "hold", 4.5528218389757974e-05]
["Q1", "NP+NN", "formation", 0.00016347882949158083]
["Q1", "NP+NNS", "areas", 0.0009681323114158935]
["Q1", "NN", "streamlining", 2.7316931033854783e-05]
["Q1", "ADVP+NN", "in-house", 0.024390243902439025]
["Q1", "VBG", "delivering", 0.0006750168754218856]
["Q1", "NNP", "Automated", 4.4114403352694654e-05]
["Q1", "NNP", "Kidder", 0.0007793544592309389]
["Q1", "NNP", "Peabody", 0.0003970296301742519]
["Q1", "VBN", "automated", 0.00017394329448599757]
["Q1", "NNP", "Government", 0.0002058672156459084]
["Q1", "NP+CD", "600", 0.0002969121140142518]
["Q1", "NNP", "Phoenix", 0.00017645761341077861]
["Q1", "NP+NNP", "Pa", 0.0005228302544440571]
["Q1", "NNP", "Athletics", 8.822880670538931e-05]
["Q1", "JJ", "four-game", 0.0001311057836379982]
["Q1", "NN", "sweep", 8.195079310156435e-05]
["Q1", "NNP", "Giants", 0.00011763840894051908]
["Q1", "VB", "widen", 0.0002999914288163195]
["Q1", "NNP", "ABC", 0.0003382104257039924]
["Q1", "VB", "incur", 0.00021427959201165682]
["Q1", "VBN", "disrupted", 0.00017394329448599757]
["Q1", "VBG", "devastating", 0.00022500562514062852]
["Q1", "VP+VBN", "broadcast", 0.0006596306068601583]
["Q1", "NNS", "games", 0.000717841843232604]
["Q1", "NNP", "A.C.", 8.822880670538931e-05]
["Q1", "NNP", "Nielsen", 0.0001029336078229542]
["Q1", "VBD", "dominated", 0.0002644603120631682]
["Q1", "NP+NNP", "ABC", 0.0020041826420355525]
["Q1", "NNP", "Cities/ABC", 0.00011763840894051908]
["Q1", "VBD", "Had", 0.0002644603120631682]
["Q1", "JJ", "seventh", 0.00014983518130056938]
["Q1", "NN", "take", 9.105643677951594e-06]
["Q1", "NNP", "Sports", 0.00011763840894051908]
["Q1", "VP+VBN", "interviewed", 0.002638522427440633]
["Q1", "NP+NNS", "commercials", 0.00016135538523598226]
["Q1", "VBD", "aired", 0.00015112017832181042]
["Q1", "NN", "broadcasting", 0.00010016208045746753]
["Q1", "CD", "1.06", 0.00020334847149732258]
["Q1", "NNP", "Neal", 0.00013234321005808395]
["Q1", "NNP", "Pilson", 0.0003970296301742519]
["Q1", "VBN", "conceded", 5.7981098161999185e-05]
["Q1", "VBP", "end", 0.0003656641374897157]
["Q1", "VBN", "broadcast", 0.00023192439264799674]
["Q1", "NNP", "NBC", 0.0005587824424674656]
["Q1", "NN", "losing", 2.7316931033854783e-05]
["Q1", "NP+NNS", "homes", 0.0007260992335619201]
["Q1", "JJ", "intense", 0.00037458795325142344]
["Q1", "NN", "aftermath", 0.0001639015862031287]
["Q1", "VP+VBD", "decreased", 0.0005227391531625719]
["Q1", "NN", "weeklong", 1.8211287355903187e-05]
["Q1", "NN", "streak", 5.4633862067709566e-05]
["Q1", "VBD", "inched", 0.0002644603120631682]
["Q1", "NN", "light", 0.0001730072298810803]
["Q1", "VB", "edge", 0.00012856775520699409]
["Q1", "NN", "Trading", 4.5528218389757974e-05]
["Q1", "NN", "towel", 4.5528218389757974e-05]
["Q1", "VBN", "shot", 0.00034788658897199514]
["Q1", "PRT+RB", "on", 0.0641025641025641]
["Q1", "VBD", "fared", 0.00022668026748271563]
["Q1", "NP+NNS", "gainers", 0.00048406615570794676]
["Q1", "CD", "30-year", 3.389141191622043e-05]
["Q1", "CD", "1.25", 0.0010506337694028334]
["Q1", "VP+VBD", "gained", 0.0005227391531625719]
["Q1", "NNS", "resignations", 0.0002315618849137432]
["Q1", "ADVP+RB", "nevertheless", 0.00037517820964958355]
["Q1", "VBN", "lacked", 5.7981098161999185e-05]
["Q1", "JJ", "right", 0.000767905304165418]
["Q1", "NP+NNS", "sets", 0.00016135538523598226]
["Q1", "NP+NNS", "rows", 0.00016135538523598226]
["Q1", "NP+NNS", "scenes", 8.067769261799113e-05]
["Q1", "NN", "novel", 0.0001912185172369835]
["Q1", "NN", "personal-computer", 7.284514942361275e-05]
["Q1", "NN", "PC", 0.00010926772413541913]
["Q1", "JJ", "Combined", 1.8729397662571173e-05]
["Q1", "VB", "jump", 0.00042855918402331364]
["Q1", "NP+NN", "efficiency", 0.0002452182442373713]
["Q1", "VBG", "concluding", 0.00045001125028125703]
["Q1", "NP+NNS", "industries", 0.00016135538523598226]
["Q1", "NN", "heavy", 7.284514942361275e-05]
["Q1", "VBN", "poised", 0.00028990549080999597]
["Q1", "NP+NNS", "outsiders", 0.0008874546187979023]
["Q1", "NP+NNS", "PCs", 0.0004033884630899556]
["Q1", "NNP", "Apple", 0.0003970296301742519]
["Q1", "VBN", "doubled", 0.0005798109816199919]
["Q1", "NNP", "Lotus", 0.0001911624145283435]
["Q1", "NN", "lag", 3.6422574711806375e-05]
["Q1", "VBN", "lined", 0.00028990549080999597]
["Q1", "NNS", "copies", 0.00041681139284473776]
["Q1", "VBP", "crowd", 9.141603437242893e-05]
["Q1", "VBN", "averaged", 0.00017394329448599757]
["Q1", "ADJP+JJ", "flat", 0.010526315789473684]
["Q1", "RB", "efficiently", 0.00047008260022832584]
["Q1", "ADVP+RB", "commonly", 0.00030014256771966684]
["Q1", "VBP", "perform", 0.00018283206874485786]
["Q1", "VBP", "plug", 9.141603437242893e-05]
["Q1", "NN", "desktop", 6.373950574566116e-05]
["Q1", "JJ", "sales", 0.00014983518130056938]
["Q1", "VBP", "ring", 0.00018283206874485786]
["Q1", "NP+NNS", "charts", 0.00016135538523598226]
["Q1", "NP+NNS", "presentations", 8.067769261799113e-05]
["Q1", "VBP", "analyze", 9.141603437242893e-05]
["Q1", "VBP", "enter", 0.0006399122406070025]
["Q1", "NN", "fax", 3.6422574711806375e-05]
["Q1", "JJ", "stock-market", 9.364698831285586e-05]
["Q1", "NN", "chart", 6.373950574566116e-05]
["Q1", "NN", "pencil", 4.5528218389757974e-05]
["Q1", "NN", "setup", 4.5528218389757974e-05]
["Q1", "NNP", "PC", 2.940960223512977e-05]
["Q1", "VB", "perform", 0.00042855918402331364]
["Q1", "NP+NNP", "Lotus", 0.0006099686301847334]
["Q1", "NP+NNS", "Machines", 0.00016135538523598226]
["Q1", "ADVP+RB", "solely", 0.0007503564192991671]
["Q1", "NN", "processing", 0.00020942980459288666]
["Q1", "VBD", "disappeared", 0.00015112017832181042]
["Q1", "NNS", "PCs", 0.0001157809424568716]
["Q1", "NP+NN", "network", 8.173941474579042e-05]
["Q1", "VP+VBN", "linked", 0.0006596306068601583]
["Q1", "NNS", "rooms", 0.0007641542202153525]
["Q1", "VBG", "purchasing", 0.0012000300007500187]
["Q1", "VP+VB", "understand", 0.00596252129471891]
["Q1", "NN", "skepticism", 3.6422574711806375e-05]
["Q1", "ADVP+IN", "so", 0.045454545454545456]
["Q1", "NN", "keyboard", 4.5528218389757974e-05]
["Q1", "VBP", "share", 0.0002742481031172868]
["Q1", "NNS", "tables", 0.00027787426189649186]
["Q1", "VBP", "rely", 0.0005484962062345736]
["Q1", "JJ", "old-fashioned", 0.0001311057836379982]
["Q1", "NN", "contact", 7.284514942361275e-05]
["Q1", "NNS", "presentations", 9.262475396549728e-05]
["Q1", "ADVP+IN", "Besides", 0.01948051948051948]
["Q1", "NN", "language", 0.0002822749540164994]
["Q1", "NN", "printer", 9.105643677951595e-05]
["Q1", "ADJP+JJ", "unavailable", 0.0015037593984962407]
["Q1", "VBP", "estimate", 0.0019197367218210075]
["Q1", "ADJP+JJ", "inefficient", 0.00037593984962406017]
["Q1", "VBN", "dominated", 0.0006377920797819911]
["Q1", "VB", "copy", 0.00017142367360932544]
["Q1", "ADVP+RB", "swiftly", 0.0006002851354393337]
["Q1", "NN", "standard", 0.00023674673562674146]
["Q1", "VB", "mix", 4.285591840233136e-05]
["Q1", "NN", "incentive", 0.0001456902988472255]
["Q1", "NP+NNS", "packages", 0.000645421540943929]
["Q1", "VB", "listen", 0.0003428473472186509]
["Q1", "VB", "release", 0.000599982857632639]
["Q1", "NN", "working", 7.284514942361275e-05]
["Q1", "NNP", "Software", 0.0001029336078229542]
["Q1", "VBP", "hesitate", 0.00018283206874485786]
["Q1", "NNS", "violations", 0.0003936552043533634]
["Q1", "VBG", "discouraging", 0.00045001125028125703]
["Q1", "S+VP+VBG", "discounting", 0.023809523809523808]
["Q1", "VBP", "trail", 0.00018283206874485786]
["Q1", "VBP", "import", 9.141603437242893e-05]
["Q1", "VP+VBG", "changing", 0.006711409395973154]
["Q1", "RB", "practically", 0.00026861862870190047]
["Q1", "JJ", "explicit", 9.364698831285586e-05]
["Q1", "NP+NN", "employee", 0.00016347882949158083]
["Q1", "VP+VBZ", "uses", 0.0024489795918367346]
["Q1", "NP+CD", "1,000", 0.0011876484560570072]
